parentApplication,parentApplicationId,parentApplicationSelfLink,name,id,globalAppId,status,health,activeAlerts,enhancedAnalytics,deploymentType,tenantName,applicationName,target,hostname,destinationTarget,destinationHostname,newApplicationName
nbcu-7050601-Qudini-SNL,479af125-3256-3a37-92c0-a05041efab8c,https://localhost/mgmt/cm/global/global-apps/479af125-3256-3a37-92c0-a05041efab8c,gns-7050601_eng-dmzweb-lbvw12.snlstandby.nbcuni.com_443,b274d86e-901b-378f-9362-8714bc35a13c,479af125-3256-3a37-92c0-a05041efab8c,DEPLOYED,Moderate,3,FALSE,AS3,gns-7050601,eng-dmzweb-lbvw12.snlstandby.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.snlstandby.nbcuni.com_443
nbcu-7019979_QA_Safe_Portal,89b5cb90-5ade-3366-a132-920ec8545bbb,https://localhost/mgmt/cm/global/global-apps/89b5cb90-5ade-3366-a132-920ec8545bbb,gns-7019979_eng-dmzweb-lbvw12.nbcusafe.nbcuni.com_443,501c11d8-3e1c-3c35-8a71-ec7adb661752,89b5cb90-5ade-3366-a132-920ec8545bbb,DEPLOYED,Moderate,3,FALSE,AS3,gns-7019979,eng-dmzweb-lbvw12.nbcusafe.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.nbcusafe.nbcuni.com_443
nbcu-7019979_QA_Safe_Portal,89b5cb90-5ade-3366-a132-920ec8545bbb,https://localhost/mgmt/cm/global/global-apps/89b5cb90-5ade-3366-a132-920ec8545bbb,gns-7019979_eng-dmzweb-lbvw12.nbcusafestg.nbcuni.com,929ae8c0-1bd9-311d-87f8-6d1ee169b7de,89b5cb90-5ade-3366-a132-920ec8545bbb,DEPLOYED,Moderate,3,FALSE,AS3,gns-7019979,eng-dmzweb-lbvw12.nbcusafestg.nbcuni.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.nbcusafestg.nbcuni.com
nbcu-3467935 - Airwatch,b18a47cc-3877-3a6b-9563-e64f907e0932,https://localhost/mgmt/cm/global/global-apps/b18a47cc-3877-3a6b-9563-e64f907e0932,gns-3467935_eng-dmzweb-lbvw12.awmdm.nbcuni.com_80,a6488e57-4880-36ad-99ee-ff08877c1aa3,b18a47cc-3877-3a6b-9563-e64f907e0932,DEPLOYED,Moderate,3,FALSE,AS3,gns-3467935,eng-dmzweb-lbvw12.awmdm.nbcuni.com_80,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.awmdm.nbcuni.com_80
nbcu-3467935 - Airwatch,b18a47cc-3877-3a6b-9563-e64f907e0932,https://localhost/mgmt/cm/global/global-apps/b18a47cc-3877-3a6b-9563-e64f907e0932,gns-3467935_eng-dmzweb-lbvw12.awadmin.nbcuni.com_80,1502049c-cded-3b9f-bed1-2fdf44120d9c,b18a47cc-3877-3a6b-9563-e64f907e0932,DEPLOYED,Moderate,3,FALSE,AS3,gns-3467935,eng-dmzweb-lbvw12.awadmin.nbcuni.com_80,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.awadmin.nbcuni.com_80
nbcu-3467935 - Airwatch,b18a47cc-3877-3a6b-9563-e64f907e0932,https://localhost/mgmt/cm/global/global-apps/b18a47cc-3877-3a6b-9563-e64f907e0932,gns-3467935_eng-dmzweb-lbvw12.awmdm.nbcuni.com_443,dbc113f3-2f4f-3a16-9951-4808fa263aa9,b18a47cc-3877-3a6b-9563-e64f907e0932,DEPLOYED,Moderate,3,FALSE,AS3,gns-3467935,eng-dmzweb-lbvw12.awmdm.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.awmdm.nbcuni.com_443
nbcu-3467935 - Airwatch,b18a47cc-3877-3a6b-9563-e64f907e0932,https://localhost/mgmt/cm/global/global-apps/b18a47cc-3877-3a6b-9563-e64f907e0932,gns-3467935_eng-dmzweb-lbvw12.awadmin.nbcuni.com_443,d37c59a2-0c44-3a6c-809a-e296465c92fb,b18a47cc-3877-3a6b-9563-e64f907e0932,DEPLOYED,Moderate,3,FALSE,AS3,gns-3467935,eng-dmzweb-lbvw12.awadmin.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.awadmin.nbcuni.com_443
nbcu-3850585-MyScorecard-Application,5a5d96ff-f886-3c55-a92f-c1853ef6336e,https://localhost/mgmt/cm/global/global-apps/5a5d96ff-f886-3c55-a92f-c1853ef6336e,gns-3850585_rentalworksosdr.nbcuni.com_443,990437fc-84d4-34d3-832f-8422f5351e7b,5a5d96ff-f886-3c55-a92f-c1853ef6336e,DEPLOYED,Moderate,3,FALSE,AS3,gns-3850585,rentalworksosdr.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.rentalworksosdr.nbcuni.com_443
nbcu-3706248 - JAMF-Casper,be5ec061-1e67-3f5a-a44f-a690586288a7,https://localhost/mgmt/cm/global/global-apps/be5ec061-1e67-3f5a-a44f-a690586288a7,gns-3706248-jamf_eng-dmzweb-lbvw12.jamf.inbcu.com,6cf213f0-e23d-3889-beb4-c16b68cf961a,be5ec061-1e67-3f5a-a44f-a690586288a7,DEPLOYED,Moderate,3,FALSE,AS3,gns-3706248-jamf,eng-dmzweb-lbvw12.jamf.inbcu.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.jamf.inbcu.com
nbcu-3706248 - JAMF-Casper,be5ec061-1e67-3f5a-a44f-a690586288a7,https://localhost/mgmt/cm/global/global-apps/be5ec061-1e67-3f5a-a44f-a690586288a7,gns-3706248-stg-jamf_eng-dmzweb-lbvw12.stg-jamf.inbcu.com,1d044eef-c2f0-32d5-915d-aea83d1211dc,be5ec061-1e67-3f5a-a44f-a690586288a7,DEPLOYED,Moderate,3,FALSE,AS3,gns-3706248-stg-jamf,eng-dmzweb-lbvw12.stg-jamf.inbcu.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.stg-jamf.inbcu.com
nbcu-2038912-Access-NBC,2ef26138-598d-32f0-bd65-05004dae85a6,https://localhost/mgmt/cm/global/global-apps/2ef26138-598d-32f0-bd65-05004dae85a6,gns-2038912-nbcuaccess_eng-dmzweb-lbvw12.nbcuaccess.nbcuni.com,05afea82-8ec9-35d5-b279-9b1da1eb96a4,2ef26138-598d-32f0-bd65-05004dae85a6,DEPLOYED,Moderate,3,FALSE,AS3,gns-2038912-nbcuaccess,eng-dmzweb-lbvw12.nbcuaccess.nbcuni.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.nbcuaccess.nbcuni.com
nbcu-2038912-Access-NBC,2ef26138-598d-32f0-bd65-05004dae85a6,https://localhost/mgmt/cm/global/global-apps/2ef26138-598d-32f0-bd65-05004dae85a6,gns-2038912-nbcaccess_eng-dmzweb-lbvw12.nbcaccess.nbcuni.com,153f7915-afb3-34cd-9a6b-fbc36673d740,2ef26138-598d-32f0-bd65-05004dae85a6,DEPLOYED,Moderate,3,FALSE,AS3,gns-2038912-nbcaccess,eng-dmzweb-lbvw12.nbcaccess.nbcuni.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.nbcaccess.nbcuni.com
nbcu-2043247 - NBC Program Preparation POW,a61df4ea-86b0-3f5f-86d5-03859039f737,https://localhost/mgmt/cm/global/global-apps/a61df4ea-86b0-3f5f-86d5-03859039f737,gns-2043247_eng-webdmz.nbcprogramprepstagingtest.nbcuni.com,1fe03b0c-6722-3fa7-a1db-568ed3f81c53,a61df4ea-86b0-3f5f-86d5-03859039f737,DEPLOYED,Moderate,3,FALSE,AS3,gns-2043247,eng-webdmz.nbcprogramprepstagingtest.nbcuni.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.nbcprogramprepstagingtest.nbcuni.com
nbcu-3850585-MyScorecard_Application,e07f3951-1fdc-33dc-a867-c11067badd33,https://localhost/mgmt/cm/global/global-apps/e07f3951-1fdc-33dc-a867-c11067badd33,gns-3850585_approval.inbcu.com_443,569f9a61-580e-35ca-ac7c-1150693b833e,e07f3951-1fdc-33dc-a867-c11067badd33,DEPLOYED,Moderate,3,FALSE,AS3,gns-3850585,approval.inbcu.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.approval.inbcu.com_443
nbcu-3850585-MyScorecard_Application,e07f3951-1fdc-33dc-a867-c11067badd33,https://localhost/mgmt/cm/global/global-apps/e07f3951-1fdc-33dc-a867-c11067badd33,gns-3850585_approvalstg.inbcu.com_443,2bbb7fab-a8fb-3788-a5b7-5c54198b22f5,e07f3951-1fdc-33dc-a867-c11067badd33,DEPLOYED,Moderate,3,FALSE,AS3,gns-3850585,approvalstg.inbcu.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.approvalstg.inbcu.com_443
nbcu-3850585-MyScorecard_Application,e07f3951-1fdc-33dc-a867-c11067badd33,https://localhost/mgmt/cm/global/global-apps/e07f3951-1fdc-33dc-a867-c11067badd33,gns-3850585_myscorecard.inbcu.com_443,a9091843-a457-3abf-a98d-f7c4d9f82c90,e07f3951-1fdc-33dc-a867-c11067badd33,DEPLOYED,Moderate,3,FALSE,AS3,gns-3850585,myscorecard.inbcu.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.myscorecard.inbcu.com_443
nbcu-3850585-MyScorecard_Application,e07f3951-1fdc-33dc-a867-c11067badd33,https://localhost/mgmt/cm/global/global-apps/e07f3951-1fdc-33dc-a867-c11067badd33,gns-3850585_myscorecardstg.inbcu.com_443,b8040ba2-006e-3641-a729-7397b9039528,e07f3951-1fdc-33dc-a867-c11067badd33,DEPLOYED,Moderate,3,FALSE,AS3,gns-3850585,myscorecardstg.inbcu.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.myscorecardstg.inbcu.com_443
nbcu-2988990 - Federation-SSO,6a7d4f75-11ed-3074-ba20-68bc8102c459,https://localhost/mgmt/cm/global/global-apps/6a7d4f75-11ed-3074-ba20-68bc8102c459,gns-2988990_eng-dmzweb.fssoprod2023.nbcuni.com_443,2a69cb44-82d0-3cfd-8f39-ce6d5f32b6a0,6a7d4f75-11ed-3074-ba20-68bc8102c459,DEPLOYED,Good,0,FALSE,AS3,gns-2988990,eng-dmzweb.fssoprod2023.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.fssoprod2023.nbcuni.com_443
nbcu-2988990 - Federation-SSO,6a7d4f75-11ed-3074-ba20-68bc8102c459,https://localhost/mgmt/cm/global/global-apps/6a7d4f75-11ed-3074-ba20-68bc8102c459,gns-2988990_eng-dmzweb.fssoprod2023.nbcuni.com-redirect,2dfa80b5-4563-3b18-a75f-7e4e89cb5472,6a7d4f75-11ed-3074-ba20-68bc8102c459,DEPLOYED,Good,0,FALSE,AS3,gns-2988990,eng-dmzweb.fssoprod2023.nbcuni.com-redirect,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.fssoprod2023.nbcuni.com-redirect
nbcu-2043259 - Sterling Intergrator,6da13555-aed4-37bc-9237-fb430bd79c97,https://localhost/mgmt/cm/global/global-apps/6da13555-aed4-37bc-9237-fb430bd79c97,gns-2043259_eng-dmzweb.edi-dr.nbcuni.com_9443,de7cc663-d32f-3905-9bc5-58236d19ad8f,6da13555-aed4-37bc-9237-fb430bd79c97,DEPLOYED,Critical,3,FALSE,AS3,gns-2043259,eng-dmzweb.edi-dr.nbcuni.com_9443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.edi-dr.nbcuni.com_9443
nbcu-2043259 - Sterling Intergrator,6da13555-aed4-37bc-9237-fb430bd79c97,https://localhost/mgmt/cm/global/global-apps/6da13555-aed4-37bc-9237-fb430bd79c97,gns-2043259_eng-dmzweb.edi-dr.nbcuni.com_80,b26e0e42-ccb6-3e8f-a815-f84b89b225e9,6da13555-aed4-37bc-9237-fb430bd79c97,DEPLOYED,Critical,3,FALSE,AS3,gns-2043259,eng-dmzweb.edi-dr.nbcuni.com_80,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.edi-dr.nbcuni.com_80
nbcu-2043259 - Sterling Intergrator,6da13555-aed4-37bc-9237-fb430bd79c97,https://localhost/mgmt/cm/global/global-apps/6da13555-aed4-37bc-9237-fb430bd79c97,gns-2043259_eng-dmzweb.edi-dr.nbcuni.com_9444,6ab10a51-265e-3fc5-8995-b1bfe519f546,6da13555-aed4-37bc-9237-fb430bd79c97,DEPLOYED,Critical,3,FALSE,AS3,gns-2043259,eng-dmzweb.edi-dr.nbcuni.com_9444,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.edi-dr.nbcuni.com_9444
nbcu-2043259 - Sterling Intergrator,6da13555-aed4-37bc-9237-fb430bd79c97,https://localhost/mgmt/cm/global/global-apps/6da13555-aed4-37bc-9237-fb430bd79c97,gns-2043259_eng-dmzweb.edi-dr.nbcuni.com_13640,0f4d8a7c-059e-3a2c-9b8b-3c7f7bf2b4b8,6da13555-aed4-37bc-9237-fb430bd79c97,DEPLOYED,Critical,3,FALSE,AS3,gns-2043259,eng-dmzweb.edi-dr.nbcuni.com_13640,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.edi-dr.nbcuni.com_13640
nbcu-2043259 - Sterling Intergrator,6da13555-aed4-37bc-9237-fb430bd79c97,https://localhost/mgmt/cm/global/global-apps/6da13555-aed4-37bc-9237-fb430bd79c97,gns-2043259_eng-dmzweb.edi-dr.nbcuni.com_22,8639465c-9e26-3e12-b6d4-6b3cfccf0917,6da13555-aed4-37bc-9237-fb430bd79c97,DEPLOYED,Critical,3,FALSE,AS3,gns-2043259,eng-dmzweb.edi-dr.nbcuni.com_22,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.edi-dr.nbcuni.com_22
nbcu-7009513 - Github Enterprise,c319ceb9-d467-3163-b01c-8788673bfa1e,https://localhost/mgmt/cm/global/global-apps/c319ceb9-d467-3163-b01c-8788673bfa1e,gns-7009513_eng-dmzweb-lbvw12.githubstage-web.inbcu.com_wild,7d4a9996-6970-3fb6-a26f-2674effcf3b8,c319ceb9-d467-3163-b01c-8788673bfa1e,DEPLOYED,Critical,3,FALSE,AS3,gns-7009513,eng-dmzweb-lbvw12.githubstage-web.inbcu.com_wild,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.githubstage-web.inbcu.com_wild
nbcu-7009513 - Github Enterprise,c319ceb9-d467-3163-b01c-8788673bfa1e,https://localhost/mgmt/cm/global/global-apps/c319ceb9-d467-3163-b01c-8788673bfa1e,gns-7009513_eng-dmzweb-lbvw12.github-web.inbcu.com_wild,eff2c9ed-58e8-3479-87ce-96687bbf754c,c319ceb9-d467-3163-b01c-8788673bfa1e,DEPLOYED,Critical,3,FALSE,AS3,gns-7009513,eng-dmzweb-lbvw12.github-web.inbcu.com_wild,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.github-web.inbcu.com_wild
nbcu-3256689 - NBCU SSO Central,092f5b56-916b-377c-b9d1-b119231b1e63,https://localhost/mgmt/cm/global/global-apps/092f5b56-916b-377c-b9d1-b119231b1e63,gns-3256689_eng-dmzweb.sso.prd-stg.inbcu.com,493147c6-8e5b-32fd-8abc-01bb2547cf7f,092f5b56-916b-377c-b9d1-b119231b1e63,DEPLOYED,Good,0,FALSE,AS3,gns-3256689,eng-dmzweb.sso.prd-stg.inbcu.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.sso.prd-stg.inbcu.com
nbcu-2717420 - RentalWorks Telemundo,30aad4a7-d01c-3f67-9027-e6926373db14,https://localhost/mgmt/cm/global/global-apps/30aad4a7-d01c-3f67-9027-e6926373db14,gns-2717420_eng-dmzweb.tlmdrentalstg.nbcuni.com_443,2d2d4f45-f8f0-3a85-8cbb-3ac210ae1e42,30aad4a7-d01c-3f67-9027-e6926373db14,DEPLOYED,Moderate,3,FALSE,AS3,gns-2717420,eng-dmzweb.tlmdrentalstg.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.tlmdrentalstg.nbcuni.com_443
nbcu-2717420 - RentalWorks Telemundo,30aad4a7-d01c-3f67-9027-e6926373db14,https://localhost/mgmt/cm/global/global-apps/30aad4a7-d01c-3f67-9027-e6926373db14,gns-2717420_eng-dmzweb-rentalworksstg.nbcuni.com_443,c0370ea6-b603-3663-88c4-f9e91632aa52,30aad4a7-d01c-3f67-9027-e6926373db14,DEPLOYED,Moderate,3,FALSE,AS3,gns-2717420,eng-dmzweb-rentalworksstg.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.rentalworksstg.nbcuni.com_443
nbcu-2717420 - RentalWorks Telemundo,30aad4a7-d01c-3f67-9027-e6926373db14,https://localhost/mgmt/cm/global/global-apps/30aad4a7-d01c-3f67-9027-e6926373db14,gns-2717420_eng-dmzweb-rentalworks.nbcuni.com_443,464add50-f7dc-3103-961b-3878ad280ab1,30aad4a7-d01c-3f67-9027-e6926373db14,DEPLOYED,Moderate,3,FALSE,AS3,gns-2717420,eng-dmzweb-rentalworks.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.rentalworks.nbcuni.com_443
nbcu-2717420 - RentalWorks Telemundo,30aad4a7-d01c-3f67-9027-e6926373db14,https://localhost/mgmt/cm/global/global-apps/30aad4a7-d01c-3f67-9027-e6926373db14,gns-2717420_eng-dmzweb-telemundoassetcenterstg.nbcuni.com_443,0edc07ed-e49e-3b29-9d78-c3ede30ed31e,30aad4a7-d01c-3f67-9027-e6926373db14,DEPLOYED,Moderate,3,FALSE,AS3,gns-2717420,eng-dmzweb-telemundoassetcenterstg.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.telemundoassetcenterstg.nbcuni.com_443
nbcu-2717420 - RentalWorks Telemundo,30aad4a7-d01c-3f67-9027-e6926373db14,https://localhost/mgmt/cm/global/global-apps/30aad4a7-d01c-3f67-9027-e6926373db14,gns-2717420_eng-dmzweb.rentalworkstmstg.nbcuni.com_443,8030c273-4d90-376d-9a95-b04fa54916d0,30aad4a7-d01c-3f67-9027-e6926373db14,DEPLOYED,Moderate,3,FALSE,AS3,gns-2717420,eng-dmzweb.rentalworkstmstg.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.rentalworkstmstg.nbcuni.com_443
nbcu-2717420 - RentalWorks Telemundo,30aad4a7-d01c-3f67-9027-e6926373db14,https://localhost/mgmt/cm/global/global-apps/30aad4a7-d01c-3f67-9027-e6926373db14,gns-2717420_eng-dmzweb-telemundoassetcenter.nbcuni.com_443,187d7dcd-8aee-37af-a302-6d85ec741dfb,30aad4a7-d01c-3f67-9027-e6926373db14,DEPLOYED,Critical,3,FALSE,AS3,gns-2717420,eng-dmzweb-telemundoassetcenter.nbcuni.com_443,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.telemundoassetcenter.nbcuni.com_443
nbcu-7017594 - Telly,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,https://localhost/mgmt/cm/global/global-apps/8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,gns-7017594_eng-dmzweb.tellystg.nbcuni.com_redirect,663f7b92-0485-3df6-8e62-0da7406fd6ca,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,DEPLOYED,Good,0,FALSE,AS3,gns-7017594,eng-dmzweb.tellystg.nbcuni.com_redirect,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.tellystg.nbcuni.com_redirect
nbcu-7017594 - Telly,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,https://localhost/mgmt/cm/global/global-apps/8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,gns-7017594_eng-dmzweb.tellydmzqacluster.nbcuni.com-redirect,327a1189-47c5-3b39-964a-da786861ed05,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,DEPLOYED,Good,0,FALSE,AS3,gns-7017594,eng-dmzweb.tellydmzqacluster.nbcuni.com-redirect,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.tellydmzqacluster.nbcuni.com-redirect
nbcu-7017594 - Telly,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,https://localhost/mgmt/cm/global/global-apps/8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,gns-7017594-telly-redir_eng-dmzweb-lbvw12.telly.nbcuni.com_redir,b3082ede-aa8e-3b3d-acd2-dca6607924a6,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,DEPLOYED,Good,0,FALSE,AS3,gns-7017594-telly-redir,eng-dmzweb-lbvw12.telly.nbcuni.com_redir,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.telly.nbcuni.com_redir
nbcu-7017594 - Telly,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,https://localhost/mgmt/cm/global/global-apps/8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,gns-7017594_eng-dmzweb.tellydmzdevcluster.nbcuni.com,c4a8f0a9-fbe2-3d6b-b64c-b7a0bb58a952,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,DEPLOYED,Good,0,FALSE,AS3,gns-7017594,eng-dmzweb.tellydmzdevcluster.nbcuni.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.tellydmzdevcluster.nbcuni.com
nbcu-7017594 - Telly,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,https://localhost/mgmt/cm/global/global-apps/8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,gns-7017594_eng-dmzweb.tellydmzqacluster.nbcuni.com,953181f4-8da2-3bdf-b09f-79e89483796c,8d9414d0-2e52-3d13-b3b7-175e1c6ecffd,DEPLOYED,Critical,3,FALSE,AS3,gns-7017594,eng-dmzweb.tellydmzqacluster.nbcuni.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.tellydmzqacluster.nbcuni.com
nbcu-2043506-Anywhere-Portal,fe06c939-48d7-379e-82a0-a1d7fbcfebc9,https://localhost/mgmt/cm/global/global-apps/fe06c939-48d7-379e-82a0-a1d7fbcfebc9,gns-2043506_eng-dmzweb-lbvw12.anywhereecl.nbcuni.com,8c220d90-d6f2-304e-8e0a-59e0dd94ab49,fe06c939-48d7-379e-82a0-a1d7fbcfebc9,DEPLOYED,Moderate,3,FALSE,AS3,gns-2043506,eng-dmzweb-lbvw12.anywhereecl.nbcuni.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.anywhereecl.nbcuni.com
nbcu-2043506-Anywhere-Portal,fe06c939-48d7-379e-82a0-a1d7fbcfebc9,https://localhost/mgmt/cm/global/global-apps/fe06c939-48d7-379e-82a0-a1d7fbcfebc9,gns-2043506-anywherestaging_eng-dmzweb-lbvw12.anywherestaging.nbcuni.com,a5162ca5-c115-3590-b3c2-255694066e57,fe06c939-48d7-379e-82a0-a1d7fbcfebc9,DEPLOYED,Critical,3,FALSE,AS3,gns-2043506-anywherestaging,eng-dmzweb-lbvw12.anywherestaging.nbcuni.com,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.anywherestaging.nbcuni.com
nbcu-3706248-JAMFproxy,5044c653-67ca-32ac-aa37-03285bbe9b60,https://localhost/mgmt/cm/global/global-apps/5044c653-67ca-32ac-aa37-03285bbe9b60,gns-3706248-jamfproxy_eng-dmzweb-lbvw12.jamfproxy01p.inbcu.com_wild,2c288cb1-b242-3614-a180-a9d20a729537,5044c653-67ca-32ac-aa37-03285bbe9b60,DEPLOYED,Critical,3,FALSE,AS3,gns-3706248-jamfproxy,eng-dmzweb-lbvw12.jamfproxy01p.inbcu.com_wild,100.99.195.69,eng-dmzweb-lbvw2.glb.tfayd.com,100.98.130.45,sec-dmzweb-lbvd2.glb.tfayd.com,sec-dmzweb-lbvw12.jamfproxy01p.inbcu.com_wild
